visit,ts,app_state
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400135,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400136,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400141,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400146,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400148,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400149,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400151,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400154,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400160,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400197,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400220,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400227,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400257,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400287,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400317,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400347,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400377,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400407,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400437,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400456,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400724,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400726,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400734,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400735,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400741,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602399150,1602400742,background
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438819,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438820,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438821,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438823,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438824,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438825,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438828,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438829,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438830,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438831,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438832,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438848,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438854,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438855,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438858,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438859,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438860,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438885,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438893,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438899,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438900,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438901,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438903,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438907,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438908,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438920,foreground
did_v1_0781B68F-2A0E-411E-A61B-D4BD87B67C72.1602438818,1602438923,foreground
did_v1_07A4646C-214E-427F-8047-E6D4C58AA235.1602427720,1602427721,
did_v1_07A4646C-214E-427F-8047-E6D4C58AA235.1602427720,1602427722,
did_v1_07A4646C-214E-427F-8047-E6D4C58AA235.1602427720,1602428093,
did_v1_07A4646C-214E-427F-8047-E6D4C58AA235.1602467787,1602467788,
did_v1_07B1FD19-0EE8-48EF-B365-8FEFF783DBA9.1602420109,1602420110,foreground
did_v1_07B1FD19-0EE8-48EF-B365-8FEFF783DBA9.1602420109,1602420111,foreground
did_v1_07B1FD19-0EE8-48EF-B365-8FEFF783DBA9.1602469928,1602469929,foreground
did_v1_07B1FD19-0EE8-48EF-B365-8FEFF783DBA9.1602469928,1602469930,foreground
did_v1_07B1FD19-0EE8-48EF-B365-8FEFF783DBA9.1602473114,1602474259,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1601283204,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1601283209,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1601283210,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424810,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424812,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424815,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424816,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424817,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424818,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424821,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424822,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424825,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424826,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424828,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424860,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424888,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424890,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424920,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424950,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602424980,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425010,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425040,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425045,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425093,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425100,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425101,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425187,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425188,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425198,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425202,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425203,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425204,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425238,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425268,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425298,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425328,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425358,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425388,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425418,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425448,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425478,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425508,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425538,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425568,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425594,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425631,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425637,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425672,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425702,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425732,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425762,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425792,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425822,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425852,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425882,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425912,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425942,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602425972,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426002,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426028,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426044,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426054,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426055,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426056,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426057,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426090,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426120,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426150,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426180,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426182,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426210,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426240,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426270,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426300,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426316,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426591,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426593,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426594,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426595,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426596,foreground
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426630,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426656,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426660,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426690,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426720,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426750,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426780,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426810,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426838,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426849,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426884,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426899,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426914,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426944,background
did_v1_07D019D2-8189-4540-96DC-D342D39D463D.1602424808,1602426999,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410309,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410310,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410311,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410312,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410314,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410317,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410318,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410319,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410320,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410321,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410322,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410323,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410324,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410325,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410326,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410327,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410332,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410333,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410334,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410352,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410354,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410356,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410387,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410416,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410417,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410447,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410477,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410507,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410537,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410567,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410597,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410627,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410657,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410659,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410680,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410689,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410690,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410725,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410755,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410785,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410815,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410845,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410875,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410887,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410922,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410952,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602410982,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602411012,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602411042,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602411072,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602410308,1602411085,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456501,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456502,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456503,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456506,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456507,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456508,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456509,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456542,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456572,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456602,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456632,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456662,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456692,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456720,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456755,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456785,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456815,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456845,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456875,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456905,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456935,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456965,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456982,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456995,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456997,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602456500,1602456998,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484387,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484388,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484392,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484393,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484398,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484399,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484400,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484433,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484463,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484493,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484523,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484553,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484583,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484606,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484611,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484612,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484613,foreground
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484615,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484652,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484682,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484725,background
did_v1_08DF493A-716F-43A8-8A94-35F4351051C3.1602484386,1602484726,background
did_v1_0956B02E-0A57-49DF-BBE3-1AC612AFD9D2.1602404463,1602404464,foreground
did_v1_0956B02E-0A57-49DF-BBE3-1AC612AFD9D2.1602404463,1602404465,foreground
did_v1_0956B02E-0A57-49DF-BBE3-1AC612AFD9D2.1602404463,1602404466,foreground
did_v1_0956B02E-0A57-49DF-BBE3-1AC612AFD9D2.1602404463,1602404467,foreground
did_v1_0956B02E-0A57-49DF-BBE3-1AC612AFD9D2.1602404463,1602404468,foreground
did_v1_0956B02E-0A57-49DF-BBE3-1AC612AFD9D2.1602404463,1602404469,foreground
did_v1_0956B02E-0A57-49DF-BBE3-1AC612AFD9D2.1602404463,1602404470,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602395161,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602395185,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480631,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480632,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480634,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480639,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480641,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480642,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480644,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480645,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480646,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480647,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480648,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480649,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480650,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480680,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480708,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480710,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480714,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480740,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480770,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480800,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480802,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480821,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480822,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480824,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480828,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480830,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480831,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480832,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480834,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480838,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480839,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480842,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480843,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480844,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480846,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480847,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480877,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480904,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480907,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480937,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480967,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602480997,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481027,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481034,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481035,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481038,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481053,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481060,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481061,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481062,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481063,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481064,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481066,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481101,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481131,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481161,background
